序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param,report_type,资产-货币资金,资产-应收账款,资产-存货,total_assets,资产-总资产同比,负债-应付账款,负债-预收账款,total_liabilities,负债-总负债同比,asset_liability_ratio,equity,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比
4500,688046,药康生物,47103795.92,57.12,208076700.0,21.7851236236,74769634.14,25271168.4,33742969.01,1933781.56,156814985.14,53555759.19,53555015.6,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4505,605086,龙高股份,18860854.48,-25.99,53434714.8,-26.454119791,22287674.73,2104249.6,7037737.38,-150759.37,36010853.92,21944896.67,21743608.46,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4507,603938,三孚股份,38851042.21,43.88,647190513.26,30.9127932237,541725975.76,7578978.06,17305519.74,43529.55,594892877.99,46668158.63,46456114.7,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4508,603901,永创智能,71295596.07,75.26,993914785.89,11.6198052212,723520278.1,55290524.51,45046863.29,16872808.76,903259246.84,83676483.33,84103190.51,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4510,603878,武进不锈,-17553672.04,-157.89,307887388.24,-36.2023627776,291081992.36,9989988.38,15009188.24,11982126.18,346989513.08,-15941910.28,-15265544.05,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4517,603626,科森科技,385472607.05,512.776307786885,625339531.79,-9.5085874133,554010980.44,12329644.68,68812561.02,21469228.65,710703354.82,516934924.2,483934899.14,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4519,603601,再升科技,14306753.91,-57.37,300843787.18,-7.283170967,244491918.55,11112162.08,19481102.52,2165378.32,292010657.55,16022865.48,15427402.95,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4520,603590,康辰药业,47213574.31,6.1,214870397.3,1.3528140544,21901152.37,81475739.02,35045880.52,1860563.32,156475838.57,60552430.3,58702330.35,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4522,603585,苏利股份,21527929.45,-36.93,608091016.87,-6.0451303307,493733976.81,8683232.95,26837791.2,20444598.67,584036805.64,29439296.24,29146374.83,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4528,603390,通达电气,63856513.14,240.79,209444629.93,13.2769606036,132898039.22,12365770.3,14513779.59,-14477773.71,163029180.09,64472710.49,64485437.23,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4530,603330,天洋新材,3371226.91,232.836710228829,156509368.64,-28.5341681075,107162001.94,11703050.67,21816146.97,2230255.27,152804638.64,6784269.62,6832558.02,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4535,603275,众辰科技,45330088.07,4.15,190244033.22,26.8921001128,116718158.34,11017989.88,9055892.04,-2948902.91,148760168.11,52745279.24,52841356.04,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4544,603112,华翔股份,146820961.69,10.41,1054493141.86,8.0986937433,831815749.8,7129713.75,31535840.52,8602723.15,912557611.85,169778187.54,172263059.99,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4566,600742,富维股份,81992746.78,-17.18,3907696985.98,-17.8777905195,3489397139.6,15667637.7,159455072.63,-17786558.7,3802449955.83,131844547.12,143814568.66,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4569,600661,昂立教育,24604839.8,84.71,334322138.5,8.1537025213,181868904.15,60214720.67,58314480.24,5825627.23,307788344.25,34473326.01,34049567.33,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4571,600594,益佰制药,-29524902.89,-214.572612316286,358837040.95,-28.4445071687,150985925.19,137626547.14,58623429.15,5434962.61,374652779.96,-21904407.07,-20875480.6,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4577,600419,天润乳业,29747863.67,140.581720736121,666753305.61,6.7632288973,543747074.06,59769466.39,27980486.95,13593390.7,656170070.79,43030386.69,28966374.62,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4594,600106,重庆路桥,26546661.02,-52.09,24492360.65,-13.027661843,2406582.13,,4144452.21,6072797.18,12973450.96,31804899.05,31809006.62,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4601,301596,瑞迪智驱,20274115.39,-13.86,158792506.04,14.4539552935,118380222.55,3617527.71,7345082.12,1706087.77,139459334.6,23651994.82,23641445.83,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4602,301595,太力科技,10948436.69,-43.68,290548280.06,8.3887474502,127151274.22,109806098.93,22211924.72,1068860.62,273282158.12,16901476.14,13594584.74,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4604,301520,万邦医药,-261782.16,-102.21,30541322.0,-57.0156294886,25885199.43,1763376.35,4723614.48,-109461.66,40632188.33,-1804233.84,-1804235.04,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4607,301488,豪恩汽电,15628593.97,-15.15,532351896.66,37.69403839,437510501.11,6676701.1,10845306.22,-541876.57,509870442.16,16022553.35,16017990.59,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4609,301360,荣旗科技,-550995.8,92.55,87541299.59,165.7711688449,53239411.12,14077281.12,5173783.04,2783314.81,93414966.37,-2140147.61,-2166464.06,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4611,301315,威士顿,9216898.47,60.61,39617925.49,-9.3616049901,19558506.28,3691662.99,7634831.2,199288.47,39565359.82,12992567.54,12992597.62,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4613,301302,华如科技,-16560348.41,58.37,122807510.75,223.7121015627,76371182.54,6615845.04,16158380.69,206966.46,140097169.48,-20605096.65,-20600573.04,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4615,301292,海科新源,201352379.15,1922.01,1509031218.17,33.8953050215,1182743279.89,6379580.84,18147555.63,29190972.42,1291752497.2,223512929.4,223910750.3,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4616,301279,金道科技,15263925.81,4.12,197492686.05,11.9206417689,162646797.36,643738.4,8961276.56,254623.62,180731518.68,16681644.97,16681536.17,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4618,301258,富士莱,-2767749.99,-111.56,92863822.92,-17.8808719897,75626304.41,723807.36,10907229.34,2683395.88,99444460.05,-3269879.04,-3347352.04,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4621,301229,纽泰格,-9706190.38,-206.55,265455997.34,10.7557547243,226998421.27,5798736.65,18041886.46,1031878.24,267071814.56,-9086368.22,-9352960.62,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4624,301211,亨迪药业,9218063.65,-10.73,120164148.88,4.996001372,95017906.1,5102851.18,11489985.27,493554.25,119112800.57,10250432.23,10250012.6,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4626,301188,力诺药包,41002475.01,1.18,320071196.64,15.9749656205,234074349.2,10819878.81,11676070.26,6057823.71,271686611.05,50339518.64,50645854.0,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4627,301173,毓恬冠佳,18011899.32,-10.85,369452360.54,-21.8027189417,309129856.65,5312489.49,22583323.13,766840.95,358332899.08,23510287.74,23471348.13,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4629,301138,华研精机,10440822.76,-25.85,126061803.08,-3.1051373405,79380231.35,12302791.98,12228349.27,2114760.68,114825362.82,12549705.99,12790872.7,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4630,301137,哈焊华通,6790861.22,10.42,403398840.59,8.5935364335,356495185.87,6715687.43,16510749.81,1898689.31,397083021.47,8736589.46,8764642.69,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4631,301129,瑞纳智能,-21437217.75,0.07,16429405.41,36.119842281,7823007.92,10768121.69,16912690.67,-80334.05,53711628.93,-26610562.22,-26610560.57,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4636,301069,凯盛新材,41304940.11,34.67,291315605.95,8.1367429099,216433411.54,3015480.68,12892187.85,440544.58,244925377.12,50249750.49,49780726.74,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4637,301052,果麦文化,-8227640.3,-317.9,83480869.25,-32.5224309341,40196074.78,15950316.16,34067724.03,187727.04,92500731.46,-9515933.99,-9461392.83,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4638,301036,双乐股份,-5362413.99,-124.49,393414646.68,1.7593734666,355215772.07,3122951.56,11647629.62,6611182.39,395310134.49,-3669556.36,-6666435.27,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4639,301032,新柴股份,20240987.41,32.6,734346264.56,0.025904268,657312332.06,7941266.34,13218613.4,-1552945.22,695597805.86,21714939.01,21214939.01,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4640,301008,宏昌科技,1436187.96,-87.96,255786061.45,-5.4151185851,226477272.71,4264747.04,16630100.69,1143403.83,258595820.51,714198.32,704242.83,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4643,300956,英力股份,-5681944.24,-280.47,443969006.63,-0.5240604954,386683488.15,4902307.11,18525491.61,17329572.97,448694619.88,-7753795.29,-7821483.64,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4644,300951,博硕科技,-19752643.65,-137.8,294160946.02,8.8777882496,220314944.65,14448517.88,41517577.58,5680716.42,323526089.12,-26155541.48,-26228293.43,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4645,300938,信测标准,44821812.61,20.66,195243517.5,17.5440436068,74318116.22,32046217.13,14624625.8,567422.66,142883307.86,52954524.06,52964388.37,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4646,300936,中英科技,-1105396.26,-871.69,62781324.02,52.8319112702,54172379.51,899018.13,8015692.0,453562.48,67507908.63,-2010577.94,-2091534.42,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4651,300895,铜牛信息,-15014773.44,29.79,57078257.72,12.2322017494,59884600.57,3538039.76,7325436.55,117802.33,75285596.71,-17268673.85,-17245886.52,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4653,300873,海晨股份,1230197.29,-97.87,454698452.13,13.4406011214,342084004.61,11960485.31,22281900.73,23851568.84,417782119.41,4237732.26,3855729.8,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4656,300852,四会富仕,29468936.52,2.71,573757500.95,41.2349346318,465399350.88,12094769.77,13028057.2,11333525.07,527681427.24,34755051.99,34551827.77,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4657,300847,中船汉光,25642132.62,-1.36,288058193.21,-2.0047128354,234214098.24,3469321.14,7427044.27,-751866.94,258883630.85,30544777.67,30545708.02,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4659,300824,北鼎股份,32760588.22,-1.83,246915760.88,16.1413012417,111533044.63,80442257.87,15886184.45,1711345.96,222163254.88,35842519.62,35999330.47,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4665,300752,隆利科技,15586055.99,-49.08,367762979.17,7.9348541203,310992935.05,8870669.61,17262071.96,623989.57,354331330.54,18478212.15,17938268.97,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4667,300733,西菱动力,10955273.06,-47.84,444015536.82,14.3243777161,380962513.01,7323236.75,17397486.14,3163505.35,429376923.32,17343899.52,16900019.56,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4669,300697,电工合金,62404120.04,44.93,1096136055.57,53.5952529223,979356320.36,9816493.34,12447990.66,4594042.97,1022637982.62,72954625.04,73023078.67,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4670,300691,联合光电,-3863987.46,83.89,452601271.95,22.7191378379,343452592.69,7851811.25,43382550.52,6682053.4,458351042.49,-2720009.34,-2850821.71,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4671,300673,佩蒂股份,8068774.74,-63.7,350944875.09,6.6618483378,254026069.68,27850237.31,30656079.25,13191019.97,335729399.13,12005083.74,11412945.32,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4672,300631,久吾高科,15828850.02,-10.39,126443323.56,46.288818375,71648885.85,10142640.86,12225448.76,707414.59,110014445.91,16258158.14,16085912.14,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4676,300603,立昂技术,-30713981.84,-34.81,141131283.02,-20.2886267157,131203346.51,4353869.77,15380666.3,2072887.9,159647765.29,-28404834.18,-29638230.66,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4679,300590,移为通信,51929933.23,430.64,312463864.69,99.2691105608,184931625.47,17899533.14,10842327.56,4697689.8,254158791.43,58236754.92,58268589.08,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4680,300586,美联新材,1423325.0,-84.86,438182119.01,-2.1180939727,396380604.84,4781761.99,16770451.48,6527705.71,443511703.22,-5956078.51,-5997469.21,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4682,300569,天能重工,33889408.1,-25.85,812351639.57,43.9209988997,717062664.9,2731300.62,32649294.6,38008106.5,801742091.32,41826161.34,39739056.54,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4683,300559,佳发教育,-5550907.35,44.71,45034962.44,-17.9215877262,25203679.63,13222179.09,11850862.08,-226449.76,56561483.97,-5719656.29,-5724832.83,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4687,300545,联得装备,27179831.89,-36.49,295472754.58,-19.4177649163,204146489.27,4288008.89,18990979.94,1614301.75,257813521.7,35280531.14,35903760.13,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4688,300532,今天国际,51753822.43,-25.97,621597599.11,-11.876862137,493220476.2,13539035.1,31478749.74,-15913.22,580281610.81,56535779.77,56896559.54,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4690,300514,友讯达,-32232004.29,-466.31,95357023.98,-28.8494337868,70946541.73,29156711.29,12893222.01,-2576236.17,129838052.15,-32995329.69,-32933949.69,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4691,300507,苏奥传感,13027461.16,-53.97,437957851.45,-22.2849955234,377409420.39,3515671.24,34061991.74,6102870.49,442648028.4,26680787.62,28035191.15,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4692,300501,海顺新材,-10830868.82,-162.73,315338105.07,10.3611569193,250026675.24,13308069.94,19740926.21,11631541.91,311589826.55,5511726.7,5354873.36,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4693,300490,华自科技,83016871.62,215.81,888603474.97,186.3109441755,662453461.95,42369547.03,44633413.07,12039025.07,804231136.65,101883310.82,101994838.93,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4697,300471,厚普股份,-2288861.46,-136.14,168309857.2,19.4351976425,123752482.76,16028858.63,23118129.51,-1118222.82,174958351.33,-2960633.38,-3013481.04,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4699,300466,赛摩智能,5200497.41,146.93,101433457.87,15.1622794852,57907672.26,13957383.88,15062089.69,849772.75,96225284.88,5515064.02,5514739.53,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4701,300452,山河药辅,47059919.32,-0.25,261391437.57,5.4543048679,176999425.7,7847580.98,7849230.9,4578391.33,210786022.15,54419874.15,54460906.03,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4703,300414,中光防雷,8183705.36,191.18,120337654.98,40.8330079421,91165887.3,8183622.63,6250950.0,819963.18,116351178.97,8220251.58,8262087.87,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4704,300407,凯发电气,8499479.5,262.51,551788120.93,10.4656295958,423490620.67,30441692.07,75552295.22,-533815.86,557984634.73,12940304.96,12949276.5,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4705,300402,宝色股份,16092067.33,-14.69,381145495.75,-9.5901905324,306665534.19,4711041.29,26373900.26,2171650.31,353691983.76,17348305.56,17516923.37,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4706,300388,节能国祯,90048942.63,32.69,805908558.89,14.9529718663,556982763.49,14258729.06,28526987.52,52695106.25,664055127.85,123325919.07,122925267.51,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4708,300386,飞天诚信,-27897189.46,-245.11,106759663.57,-41.4445028815,62786925.09,20453879.2,40600394.88,-2805351.68,134673627.79,-28181197.32,-29007124.15,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4712,300355,蒙草生态,-12498428.64,26.19,284555279.74,36.1191971221,198115667.42,4118781.81,24194512.81,22277390.81,274939971.91,-22471852.58,-23016635.49,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4713,300349,金卡智能,29717936.51,-32.0,609162792.23,-13.2254724226,392280992.49,97909888.12,36268272.38,4344858.59,593541635.26,29614076.9,35914567.9,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4714,300342,天银机电,10287165.81,17.42,193312951.04,5.3136600991,145803427.65,4774066.91,13958684.62,1659498.53,186293837.35,11620476.72,11698198.72,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4715,300328,宜安科技,-19178060.55,-214.34,355088578.78,9.2933594254,321032057.08,9441124.45,23908008.1,12349604.26,386882714.22,-32645613.26,-32690154.26,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4721,300314,戴维医疗,9885818.51,-56.19,112797919.57,-6.9046565527,56493086.26,18403805.43,14965923.94,4495285.41,106008569.07,11582859.93,11325797.26,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4722,300310,宜通世纪,-5052102.28,53.1,500574478.44,-17.6841641148,457478547.49,6646680.94,21820121.73,-267574.76,507678830.84,-4922451.42,-5161570.62,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4723,300306,远方信息,10336583.04,-8.37,72839475.36,-9.419125398,21958295.72,10563259.48,15719784.75,-169218.67,68628042.71,9759520.87,9990082.28,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4726,300292,吴通控股,41318362.26,17.73,1076572521.8,-5.9413616805,951301585.94,13033273.34,25040575.76,1499441.03,1016114945.05,49078494.29,48881892.41,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4727,300286,安科瑞,50273152.75,-3.65,259415160.35,6.6431951989,133086176.19,32173807.12,18148126.22,390993.5,215650730.47,59071554.5,58924602.21,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4728,300265,通光线缆,4012825.43,-28.15,499292765.76,26.0044180488,429840482.6,15006459.57,21561276.06,3214212.23,492911135.09,7718917.35,7739137.7,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4729,300263,隆华科技,64496979.5,43.36,828730470.26,29.7420564566,675827668.69,16040247.8,34555675.83,2185731.71,758686657.43,72492030.08,77109111.0,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4732,300240,飞力达,-6948630.94,-1258.96,1485684317.1,3.8240471453,1385828817.14,21173867.76,63792279.99,16420373.51,1493710436.84,-5218664.52,-6631452.94,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4735,300221,银禧科技,38421752.58,114.45,583546723.78,13.2187002627,459642596.27,22403816.02,33260916.34,4208950.02,550668710.56,41272197.33,41267424.35,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4736,300210,森远股份,-11713369.45,-241.32,21540898.85,-79.4582676248,13838769.55,5538102.54,11530924.55,2884446.19,36573356.9,-12098157.51,-12307512.55,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4738,300179,四方达,42928894.98,25.66,184034297.52,40.1983326828,97901813.23,10367722.86,14716862.77,2463739.74,145361932.0,40023197.21,40123914.87,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4740,300160,秀强股份,37439196.89,-55.5,349511268.64,-22.1713387066,271578306.73,5283560.76,19786328.97,8214981.23,319686691.04,41497461.79,41419526.26,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4741,300148,天舟文化,10067305.24,-58.5,62019165.43,-16.8606452128,23582167.19,9258720.86,15818765.46,1140565.89,51931047.48,15589461.81,14584066.07,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4742,300143,盈康生命,25757953.71,-14.12,496394394.5,21.3568847142,374880860.47,16614762.93,47197479.45,5609743.85,460483873.81,39037655.51,39049174.2,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4745,300129,泰胜风能,13612758.75,-69.82,567731426.45,-28.5821643994,498158877.61,3393240.42,45981740.15,15373885.57,576976218.8,8470122.67,12802357.97,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4747,300121,阳谷华泰,60042238.71,-4.06,858860999.94,-0.3994953973,706031873.17,16026953.36,36497582.64,19464180.56,796110555.18,80975722.85,80694194.49,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4749,300112,万讯自控,-5730598.16,24.15,194789060.7,-13.9616198216,113098300.75,43578089.85,22891114.98,3178174.65,206103840.67,-6363615.01,-6318090.46,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4752,300099,尤洛卡,14164534.85,6.83,65298557.65,-26.3195418813,26534086.68,8984902.96,12758616.49,-281587.88,58700342.55,15408757.12,15987308.22,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4754,300092,科新机电,25559459.29,-47.06,280702193.27,-14.3351367285,220750945.63,4295578.86,14184401.1,-72506.67,247453545.53,30017119.56,30024598.15,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4757,300061,旗天科技,10316934.26,264.52,132946871.64,6.1816162395,93651894.76,10418951.9,9408053.92,3217481.51,123282216.42,10237730.07,9927919.23,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4759,300048,合康新能,-11574249.24,-141.1,1678945019.05,-25.0540058133,1514021530.18,52332477.02,28946914.1,1122620.14,1689733127.22,-10349017.79,-9162685.88,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4760,300046,台基股份,13648325.7,-20.12,91450170.08,22.8174833807,69111845.72,1848124.44,7083064.29,-46475.71,83065150.2,15416573.33,15484670.72,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4763,300022,吉峰科技,4222490.61,-3.14,740723140.91,5.1976169547,665409161.96,33348363.61,18359861.44,2730818.25,724835648.0,18070036.66,18413375.23,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4767,003000,劲仔食品,71246657.82,5.48,739256936.67,24.1612686768,539407287.84,78202691.8,27388545.48,-340312.43,661890855.49,85076424.83,83858432.31,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
4773,002793,罗欣药业,24150076.94,327.35,582726187.11,20.7155862699,227208891.61,225295313.85,68340548.27,14428833.5,559455929.53,41914119.7,42696080.54,2026-04-23,20260331,profit,,,,,,,,,,,,,,,,,,,
