stock_code,stock_name,index_code,index_name,exchange,in_date,source,download_date,指数英文名称,成分券英文名称,exchange_en
001314,亿道信息,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Emdoor Information Co., Ltd.",Shenzhen Stock Exchange
001316,润贝航科,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"LUBAIR AVIATION TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange
001317,三羊马,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"San Yang Ma (Chongqing) Logistics Co.,Ltd.",Shenzhen Stock Exchange
001318,阳光乳业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangxi Sunshine Dairy Co., Ltd.",Shenzhen Stock Exchange
001319,铭科精技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Winstech Precision Holding Co.,LTD.",Shenzhen Stock Exchange
001324,长青科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Changzhou Evergreen Technology Co., Ltd.",Shenzhen Stock Exchange
001328,登康口腔,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Dencare (Chongqing) Oral Care Co., Ltd.",Shenzhen Stock Exchange
001332,锡装股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Wuxi Chemical Equipment Co., Ltd.",Shenzhen Stock Exchange
001335,信凯科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Trust Chem Co., Ltd.",Shenzhen Stock Exchange
001338,永顺泰,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,GDH SUPERTIME GROUP COMPANY LIMITED,Shenzhen Stock Exchange
001359,平安电工,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Pamica Technology Corporation,Shenzhen Stock Exchange
001367,海森药业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Haisen Pharmaceutical Co., Ltd.",Shenzhen Stock Exchange
001376,百通能源,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangxi Bestoo Energy Co.,Ltd.",Shenzhen Stock Exchange
001379,腾达科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shandong Tengda Fasten Tech. Co., Ltd.",Shenzhen Stock Exchange
001380,华纬科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hwaway Technology Corporation Limited,Shenzhen Stock Exchange
001388,信通电子,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shandong Senter Electronic Co., Ltd.",Shenzhen Stock Exchange
001390,古麒绒材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Anhui Guqi Down & Feather Textile Incorporated,Shenzhen Stock Exchange
001395,亚联机械,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Yalian Machinery Co., Ltd.",Shenzhen Stock Exchange
001400,江顺科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Giansun Precision Technology Group Co., Ltd.",Shenzhen Stock Exchange
001896,豫能控股,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Henan Yuneng Holding Co Ltd,Shenzhen Stock Exchange
002009,天奇股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Miracle Automation Engineering Co.,Ltd",Shenzhen Stock Exchange
002016,世荣兆业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangdong Shirongzhaoye Co Ltd,Shenzhen Stock Exchange
002021,中捷资源,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ZOJE RESOURCES INVESTMENT CO., LTD.",Shenzhen Stock Exchange
002022,科华生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Kehua Bio-Engineering Co Ltd,Shenzhen Stock Exchange
002026,山东威达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shandong Weida Machinery Co Ltd,Shenzhen Stock Exchange
002029,七匹狼,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Fujian Septwolves Industry Co Ltd,Shenzhen Stock Exchange
002033,丽江股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Lijiang Yulong Tourism Co Ltd,Shenzhen Stock Exchange
002034,旺能环境,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"WANGNENG ENVIRONMENT CO.,LTD.",Shenzhen Stock Exchange
002035,华帝股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,VATTI CORPORATION LIMITED,Shenzhen Stock Exchange
002037,保利联合,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Poly Union Chemical Holding Group Co.,Ltd.",Shenzhen Stock Exchange
002039,黔源电力,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guizhou Qianyuan Power Co Ltd,Shenzhen Stock Exchange
002040,南京港,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Nanjing Port Co Ltd,Shenzhen Stock Exchange
002042,华孚时尚,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HUAFU FASHION CO., LTD.",Shenzhen Stock Exchange
002052,同洲电子,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Coship Electronics Co Ltd,Shenzhen Stock Exchange
002054,德美化工,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Dymatic Chemicals Inc,Shenzhen Stock Exchange
002057,中钢天源,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SINOSTEEL NEW MATERIALS CO., LTD.",Shenzhen Stock Exchange
002059,云南旅游,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Yunnan Tourism Co Ltd,Shenzhen Stock Exchange
002062,宏润建设,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hongrun Construction Group Co Ltd,Shenzhen Stock Exchange
002066,瑞泰科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ruitai Materials Technology Co., Ltd.",Shenzhen Stock Exchange
002067,景兴纸业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Jingxing Paper Joint Stock Co Ltd,Shenzhen Stock Exchange
002083,孚日股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sunvim Group Co.,Ltd.",Shenzhen Stock Exchange
002090,金智科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Wiscom System Co Ltd,Shenzhen Stock Exchange
002094,青岛金王,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Qingdao Kingking Applied Chemistry Co Ltd,Shenzhen Stock Exchange
002095,生意宝,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Netsun Co Ltd,Shenzhen Stock Exchange
002098,浔兴股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Fujian SBS Zipper Science and Technology Co.,Ltd.",Shenzhen Stock Exchange
002103,广博股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangbo Group Stock Co Ltd,Shenzhen Stock Exchange
002106,莱宝高科,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Laibao High-Technology Co.,Ltd.",Shenzhen Stock Exchange
002107,沃华医药,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shandong Wohua Pharmaceutical Co Ltd,Shenzhen Stock Exchange
002108,沧州明珠,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Cangzhou Mingzhu Plastic Co Ltd,Shenzhen Stock Exchange
002111,威海广泰,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Weihai Guangtai Airport Equipment Co., Limited",Shenzhen Stock Exchange
002112,三变科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,San Bian Science & Technology Co Ltd,Shenzhen Stock Exchange
002115,三维通信,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Sunwave Communications Co Ltd,Shenzhen Stock Exchange
002116,中国海诚,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,China Haisum Engineering Co Ltd,Shenzhen Stock Exchange
002117,东港股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,TUNGKONG INC.,Shenzhen Stock Exchange
002119,康强电子,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Ningbo Kangqiang Electronics Co  Ltd,Shenzhen Stock Exchange
002124,天邦食品,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tech-bank Food Co.,Ltd.",Shenzhen Stock Exchange
002132,恒星科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Henan Hengxing Science & Technology Co Ltd,Shenzhen Stock Exchange
002134,天津普林,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Tianjin Printronics Circuit Co,Shenzhen Stock Exchange
002135,东南网架,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Southeast Space Frame Co Ltd,Shenzhen Stock Exchange
002137,实益达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHENZHEN SEA STAR TECHNOLOGY CO., LTD",Shenzhen Stock Exchange
002140,东华科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,East China Engineering Science and Technology Co Ltd,Shenzhen Stock Exchange
002146,荣盛发展,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Risesun Real Estate Development Co Ltd,Shenzhen Stock Exchange
002148,北纬科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Bewinner Communications Co Ltd,Shenzhen Stock Exchange
002150,正泰电源,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANGSU CHINT POWER TECHNOLOGY CO.,LTD",Shenzhen Stock Exchange
002154,报喜鸟,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Baoxiniao Garment Co Ltd,Shenzhen Stock Exchange
002159,三特索道,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Wuhan Sante Cableways Group Co Ltd,Shenzhen Stock Exchange
002160,常铝股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Alcha Aluminum Co Ltd,Shenzhen Stock Exchange
002161,远望谷,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Invengo Information Technology Co.,Ltd.",Shenzhen Stock Exchange
002162,悦心健康,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHANGHAI EVERJOY HEALTH GROUP CO., LTD.",Shenzhen Stock Exchange
002164,宁波东力,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"NINGBO DONLY CO., LTD.",Shenzhen Stock Exchange
002165,红宝丽,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hongbaoli Group Corporation,Ltd.",Shenzhen Stock Exchange
002166,莱茵生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guilin Layn Natural Ingredients Corp,Shenzhen Stock Exchange
002167,东方锆业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangdong Orient Zirconic Ind Sci & Tech Co Ltd,Shenzhen Stock Exchange
002169,智光电气,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangzhou Zhiguang Electric Co Ltd,Shenzhen Stock Exchange
002172,澳洋健康,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Aoyang Health Industry Co.ltd.,Shenzhen Stock Exchange
002177,御银股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangzhou KingTeller Technology Co Ltd,Shenzhen Stock Exchange
002178,延华智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Yanhua Smartech Group Co., Ltd",Shenzhen Stock Exchange
002181,粤传媒,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Guangzhou Daily Media Co., Ltd.",Shenzhen Stock Exchange
002184,海得控制,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Hi-tech Control System Co Ltd,Shenzhen Stock Exchange
002186,全聚德,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,China Quanjude(Group) Co Ltd,Shenzhen Stock Exchange
002187,广百股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangzhou Grandbuy Co Ltd,Shenzhen Stock Exchange
002189,中光学,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Costar Group Co., Ltd.",Shenzhen Stock Exchange
002191,劲嘉股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHENZHEN JINJIA GROUP CO.,LTD.",Shenzhen Stock Exchange
002196,方正电机,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Founder Motor Co Ltd,Shenzhen Stock Exchange
002206,海利得,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Hailide New Material Co Ltd,Shenzhen Stock Exchange
002208,合肥城建,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hefei Urban Construction Development Co Ltd,Shenzhen Stock Exchange
002210,飞马国际,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Feima International Supply Chain Co Ltd,Shenzhen Stock Exchange
002213,大为股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,SHENZHEN DAWEI INNOVATION TECHNOLOGY COMPANY LIMITED,Shenzhen Stock Exchange
002218,拓日新能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Topraysolar Co Ltd,Shenzhen Stock Exchange
002224,三力士,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sanlux Co., Ltd.",Shenzhen Stock Exchange
002225,濮耐股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Puyang Refractories Group Co Ltd,Shenzhen Stock Exchange
002229,鸿博股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HONGBO CO., LTD.",Shenzhen Stock Exchange
002232,启明信息,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Qiming Information Technology Co Ltd,Shenzhen Stock Exchange
002235,安妮股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Xiamen Anne Co Ltd,Shenzhen Stock Exchange
002238,天威视讯,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shenzhen Topway Video Communication Co Ltd,Shenzhen Stock Exchange
002246,北化股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"North Chemical Industries Co., Ltd.",Shenzhen Stock Exchange
002248,华东数控,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Weihai Huadong Automation Co Ltd,Shenzhen Stock Exchange
002250,联化科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Lianhe Chemical Technology Co Ltd,Shenzhen Stock Exchange
002255,海陆重工,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Suzhou Hailu Heavy Industry Co Ltd,Shenzhen Stock Exchange
002263,大东南,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Great Southeast Co Ltd,Shenzhen Stock Exchange
002264,新华都,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"New Huadu Supercenter Co.,Ltd.",Shenzhen Stock Exchange
002269,美邦服饰,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai Metersbonwe Fashion & Accessories Co Ltd,Shenzhen Stock Exchange
002272,川润股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Sichuan Crun Co Ltd,Shenzhen Stock Exchange
002274,华昌化工,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangsu Huachang Chemical Co Ltd,Shenzhen Stock Exchange
002277,友阿股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hunan Friendship and Apollo Commercial Co., Ltd.",Shenzhen Stock Exchange
002278,神开股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai SK Petroleum & Chemical Equipment Co Ltd,Shenzhen Stock Exchange
002279,久其软件,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Beijing Join-Cheer Software Co Ltd,Shenzhen Stock Exchange
002282,博深股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"BOSUN Co., Ltd.",Shenzhen Stock Exchange
002283,天润工业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tianrun Industry Technology Co., Ltd.",Shenzhen Stock Exchange
