序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param
404,603070,万控智造,-19109379.84,-305.87,351267603.85,-13.3865695409,298705475.8,20162613.02,39032170.13,-1697482.92,371290276.78,-19233498.43,-19342357.16,2026-04-30,20260331
408,603052,可川科技,-11588714.33,-207.61,222523405.36,10.2322508707,196909784.02,4473052.81,17184135.8,1376567.94,237200294.12,-16524485.51,-16524565.38,2026-04-30,20260331
409,603051,鹿山新材,19991756.58,40.74,320782915.56,-3.9824475341,270203511.5,3884932.78,15933010.98,3376397.6,306329919.26,23909105.62,23959019.85,2026-04-30,20260331
418,603018,华设集团,68100986.33,17.63,653813063.59,-3.1524831545,443557195.89,46033637.4,61862963.29,-9033020.61,592057741.01,84410782.74,84033530.62,2026-04-30,20260331
453,601700,风范股份,28402549.43,166.86,852179650.09,49.0580082007,734040590.25,8192287.29,44371223.19,26274156.37,836267828.53,20891420.93,20660621.35,2026-04-30,20260331
465,601588,北辰实业,-150918913.0,48.831140149411,1281975962.0,7.2620241095,827802268.0,49553846.0,187914498.0,207837130.0,1404977884.0,-120829894.0,-120350194.0,2026-04-30,20260331
487,601188,龙江交通,53653287.59,-20.8,140625390.94,6.4217025528,81544083.57,484472.15,18591595.03,7723341.27,111555426.04,62771201.69,62360442.12,2026-04-30,20260331
501,601086,国芳集团,41582696.63,174.14,233571538.42,14.7271131425,138140003.64,39675616.1,18612042.46,1809498.54,205941750.53,57511820.65,57924392.67,2026-04-30,20260331
509,601007,金陵饭店,8327947.33,29.2,412726381.26,-7.6022337272,327034805.92,14382866.74,46171388.82,750669.76,397389166.24,16061935.29,16432135.53,2026-04-30,20260331
513,601002,晋亿实业,72007978.4,25.11,548217824.99,-4.8727496452,376956008.82,29114196.04,17769460.94,1077371.25,448314581.61,83268929.67,83520079.87,2026-04-30,20260331
516,600992,贵绳股份,-54617374.04,-151.298663878214,395097036.7,-5.4010954753,391186180.42,24843503.93,14309649.01,5155906.51,445389746.4,-54830976.57,-54642365.49,2026-04-30,20260331
519,600982,宁波能源,72518082.15,71.6,1070035801.31,9.7751376954,851544747.31,25316854.06,61804523.95,33869011.78,997703408.73,93628710.64,113396919.7,2026-04-30,20260331
521,600973,宝胜股份,49655881.18,119.25,16508732763.24,37.010737096,15919696679.85,64545872.53,112945810.97,106900231.62,16449415888.56,58441437.16,59135214.32,2026-04-30,20260331
523,600962,国投中鲁,4259087.57,-84.23,362107349.87,-36.7674043336,299132565.99,19888667.18,18510783.28,16137804.44,358420509.78,6706621.76,6744597.98,2026-04-30,20260331
524,600960,渤海汽车,-6755303.08,-1313.23276375314,677436966.88,-32.0710919999,565788760.34,20583318.42,28189845.63,16378694.44,658353899.85,-2501707.53,-2493360.5,2026-04-30,20260331
527,600939,重庆建工,-37556941.72,12.599128420224,6182450974.04,-11.08,5858402493.92,1269284.71,174942754.61,135464107.85,6208236755.93,-22818548.22,-27527669.16,2026-04-30,20260331
544,600868,梅雁吉祥,-14697859.89,11.023999135623,71204209.71,93.5775052142,66511544.93,3470924.98,16702636.08,4585302.99,93811441.98,-26543117.78,-26427299.76,2026-04-30,20260331
546,600865,百大集团,27654637.85,64.49,49321645.8,-2.5029765563,10663692.3,6234883.51,8542381.2,599985.91,28948927.51,35495008.43,35570673.94,2026-04-30,20260331
547,600860,京城股份,-32212736.17,-170.454495840577,309399769.64,-4.2503907899,266713628.02,10538194.59,25375812.79,7072487.33,334410822.87,-39385201.08,-37261728.57,2026-04-30,20260331
550,600855,航天长峰,-37267871.59,12.976670670791,77766398.55,-22.0862155904,54993231.0,10497938.65,40419742.1,827631.12,121658172.3,-40469425.62,-40289041.29,2026-04-30,20260331
553,600846,同济科技,57405135.17,-34.41,1019401701.85,12.9219250824,865234571.92,7458785.99,52081373.45,1773124.47,965602585.48,73456009.12,73000555.73,2026-04-30,20260331
555,600843,上工申贝,1133058.53,104.522195457485,1055792522.74,-3.8992110284,877657562.37,75098258.77,82144067.64,14563281.55,1093833447.58,5241339.99,5401327.12,2026-04-30,20260331
556,600834,申通地铁,4082567.57,-55.37,135673758.91,6.3024686529,114714829.8,682313.26,11175081.41,176816.96,127616826.54,9349677.95,9347765.43,2026-04-30,20260331
557,600833,第一医药,23262585.78,390.87,484557342.69,-3.8507608627,413361914.44,57907426.53,14489534.65,-2232485.02,484521297.47,31288843.89,30957297.32,2026-04-30,20260331
560,600826,兰生股份,-13244546.97,46.14,244316916.03,5.4685337644,191627907.95,14595901.62,44632620.82,938247.31,253776897.75,-8635708.57,-8625743.98,2026-04-30,20260331
561,600825,新华传媒,1318237.81,35.02,175113330.68,0.7322159889,118592457.17,52736882.06,19075390.62,-11788958.3,180407281.72,-1669737.43,1256517.45,2026-04-30,20260331
562,600822,上海物贸,5878596.45,-12.81,357997180.36,-24.2098250646,301529814.24,23071870.82,30289891.53,-4090437.82,353233819.89,4581662.94,8077176.15,2026-04-30,20260331
565,600814,杭州解百,90407583.05,4.19,498029798.6,3.764012293,112062022.29,85119936.62,60765020.87,-7396116.16,315360193.98,191733677.33,196187896.15,2026-04-30,20260331
568,600807,济高发展,-22860006.79,13.421854814712,52790678.6,-39.8005581455,45929087.68,4330583.46,16904575.18,50744.9,69978636.06,-17280788.24,-31137096.26,2026-04-30,20260331
569,600805,悦达投资,14747732.68,-6.82,730913401.42,6.9468577072,653739926.6,22816562.29,42499706.02,25637122.1,756137868.82,15280160.59,16394444.62,2026-04-30,20260331
574,600793,宜宾纸业,-25876337.73,-261.45,455905851.87,-25.5496733344,367927764.74,4374218.01,30127397.58,13908924.21,433648606.15,-1604753.44,-1400488.25,2026-04-30,20260331
583,600756,浪潮软件,-86315924.29,2.447473001118,133436584.8,24.9457104999,73759781.47,18565419.54,64130700.67,-1879283.99,213571725.18,-88024282.12,-88023882.12,2026-04-30,20260331
594,600727,鲁北化工,56555878.63,57.07,1391675682.31,0.066811536,1230902563.31,8192776.95,40822414.35,13722961.79,1321729979.91,73307162.67,74558398.33,2026-04-30,20260331
595,600722,金牛化工,13047272.99,-2.71,100295155.69,-13.9400320288,72486514.43,64251.92,5004176.67,-223156.47,81468016.42,25828903.2,26673593.58,2026-04-30,20260331
599,600713,南京医药,174569585.5,-1.57,13843779763.6,-2.8294227644,12974407093.46,286479151.72,105351276.04,106518664.13,13504978803.17,284681693.04,281917557.9,2026-04-30,20260331
601,600706,曲江文旅,-14423568.97,66.925193567037,224116203.24,-26.7891422525,199093337.41,7876415.54,22497578.26,7738177.67,242286866.84,-13206091.07,-13174575.61,2026-04-30,20260331
609,600684,珠江股份,-6491845.7,-218.25,352790038.65,2.1863238475,301262789.3,2743979.52,43516104.41,932604.35,352825861.2,-5495476.24,-5437359.45,2026-04-30,20260331
615,600658,电子城,-117152527.95,-74.866707146354,197394562.14,-29.6611100377,181975474.37,12370218.63,44854161.62,60940783.06,320317044.84,-126291599.67,-126310521.27,2026-04-30,20260331
617,600650,锦江在线,13813273.25,4.75,338827200.04,-11.3080224724,298298920.24,20538818.2,26681419.12,-7846656.8,340370477.44,17822328.6,19623333.3,2026-04-30,20260331
627,600628,新世界,22416377.69,31.31,256572998.28,-0.8900106729,144936927.06,28144404.44,57116641.47,3853978.72,241045729.13,18431933.29,28437782.8,2026-04-30,20260331
628,600626,申达股份,-11914115.57,77.222469344116,2360642637.55,-3.2373741044,2148921698.53,32193992.62,135142871.17,44705362.84,2398216761.1,4262520.17,2758160.04,2026-04-30,20260331
630,600622,光大嘉宝,-111663944.21,5.545843267939,331127264.95,6.569912712,189862497.68,10198844.7,49320631.11,108502083.55,387124222.69,-89561173.66,-87878459.26,2026-04-30,20260331
631,600620,天宸股份,-9564343.15,-388.93,78519875.69,9.1543181634,66572603.82,1727450.32,17221597.02,1270107.19,89077636.17,-11133480.52,-11108212.92,2026-04-30,20260331
633,600617,国新能源,125706411.88,7.9,4808369062.61,-12.5997691506,4380984513.63,9736873.23,148342278.0,113956537.01,4671749685.81,227475369.21,229089611.29,2026-04-30,20260331
634,600616,金枫酒业,1211306.68,-57.35,119893527.32,-12.7930005648,67100255.73,25247268.29,22124169.52,-3934440.13,118048484.3,1616889.49,1617489.49,2026-04-30,20260331
636,600609,金杯汽车,51837660.11,-32.37,1191802691.55,7.1418229526,989108778.58,5108059.31,39425363.48,-2139649.2,1097680696.48,109738501.29,109826916.88,2026-04-30,20260331
647,600576,祥源文旅,18092113.9,-37.35,241765588.48,10.7579954764,121085987.99,26447698.36,33348818.6,14129573.63,201736394.0,36017011.93,34101987.33,2026-04-30,20260331
648,600571,信雅达,-81432237.31,-63.476781383937,421193067.77,4.7097155992,390409152.73,11503211.82,28099646.62,1304291.82,487941169.3,-90362458.69,-90457044.74,2026-04-30,20260331
650,600569,安阳钢铁,-687459930.25,-3858.29,7060779634.22,-5.1426224409,7224749175.54,21863525.22,174240214.58,232360237.45,7922861631.68,-843846094.67,-834675191.12,2026-04-30,20260331
656,600551,时代出版,50612443.1,-14.86,1199066984.57,-12.3528405746,1084103227.89,29634942.5,57520720.07,-3416212.26,1177002958.28,51076599.86,51873358.89,2026-04-30,20260331
659,600540,新赛股份,41818469.6,129.89,1433472666.39,69.7503373953,1364811297.06,4656458.85,9851824.42,30307472.34,1411760422.91,43310610.39,43329742.47,2026-04-30,20260331
661,600533,栖霞建设,-55297680.33,-1931.66,506682571.98,41.108852314,448384865.2,9705506.11,24993461.39,65016609.43,566122844.55,-73328903.39,-73199923.17,2026-04-30,20260331
663,600527,江南高纤,7843843.06,11.4,146264842.18,13.7784705639,130566900.62,234754.08,5696762.28,-4105354.02,140221114.35,9407026.31,10048809.52,2026-04-30,20260331
669,600505,西昌电力,3112859.67,129.68,371562370.68,-3.9233722898,305844405.74,8971605.18,33029001.2,14631431.87,366380775.72,6648858.1,6748253.02,2026-04-30,20260331
675,600477,杭萧钢构,21901397.17,-55.58,1307849239.74,-19.9592391557,1107762215.69,22274062.6,67957641.51,41322672.36,1343842484.03,20078455.06,19145005.56,2026-04-30,20260331
677,600467,好当家,7838020.58,19.2,248196970.15,19.9557865615,196871695.22,9347123.82,18725161.51,37121970.61,264496445.67,7376863.78,7987404.23,2026-04-30,20260331
685,600425,青松建化,-26748307.49,51.831781291801,441529385.0,0.8655215203,384072886.9,4778810.9,60149360.94,5447326.18,478381078.24,-21955904.97,-22041015.72,2026-04-30,20260331
691,600405,动力源,-35199817.19,28.88,79619117.14,-10.9552307669,69538576.23,10381208.03,16138721.83,17956976.75,127792976.24,-32901519.95,-33942658.65,2026-04-30,20260331
694,600396,华电辽能,157694102.58,8.31,1407621057.41,7.6200613968,994140979.68,,43856658.28,50760783.18,1099991470.68,259710234.11,260338295.88,2026-04-30,20260331
697,600386,北巴传媒,-9356596.7,-15.780538432952,612895979.63,-32.7172710842,508565172.23,37929511.91,46541969.94,8540554.65,610975559.56,-4235854.73,-4653471.31,2026-04-30,20260331
699,600382,广东明珠,58716568.44,8.97,188332395.8,16.9943300918,80650764.18,463246.03,14854130.33,1261419.28,103527670.57,82819021.21,82781793.29,2026-04-30,20260331
707,600359,新农开发,22356605.73,-23.67,142883819.06,-6.9570614205,97494400.31,3089833.1,11255578.14,2208202.02,117717180.05,22752612.96,22757192.27,2026-04-30,20260331
710,600354,敦煌种业,47249790.48,-26.03,624831316.34,5.0903984757,350127268.03,13318578.61,27866203.33,370565.52,395500994.3,229182578.36,230683557.83,2026-04-30,20260331
713,600345,长江通信,17942840.42,230.182502146095,68836024.45,0.6966556,61067086.33,20132724.32,12182585.11,-1682501.39,117386478.2,17945528.27,17942840.42,2026-04-30,20260331
722,600313,农发种业,18972586.82,-63.25,1653221332.88,5.3253725238,1573432437.96,21243035.7,30154520.24,2854950.58,1651909422.3,34428156.69,36218730.23,2026-04-30,20260331
727,600300,维维股份,84148894.68,18.69,948963134.1,11.3117969195,675662372.11,94307717.49,46951389.15,-9370334.83,822055815.23,117577210.03,116893897.28,2026-04-30,20260331
731,600288,大恒科技,51152550.19,720.944127524684,371074808.93,2.2711230496,230400424.79,32434206.43,53117955.89,692786.11,349729672.02,75470944.15,75817603.68,2026-04-30,20260331
732,600284,浦东建设,47956853.53,-59.82,2556806388.93,-27.496723464,2421237466.75,471975.42,48796413.6,1434096.43,2564588077.08,56986604.1,57080395.55,2026-04-30,20260331
737,600261,阳光照明,7241364.19,-87.89,659624358.3,-4.0292269884,435874896.64,89557096.13,63349203.61,13202948.76,629412906.69,20550324.9,19936844.56,2026-04-30,20260331
745,600230,沧州大化,57826188.85,612.3,1048584662.29,-0.3803682596,921885466.23,2371647.77,38911859.08,2399258.28,994563486.18,58050204.94,58135835.88,2026-04-30,20260331
746,600229,城市传媒,26769313.75,-57.67,566578433.06,-6.1324375054,398265286.52,57921229.96,36134049.78,-425553.87,496389475.14,26544251.58,26606162.45,2026-04-30,20260331
747,600222,太龙药业,2601166.28,69.95,350227659.49,8.3376489294,258407560.19,28507487.59,26863485.72,14842553.25,347500662.61,2496637.43,2497276.47,2026-04-30,20260331
749,600218,全柴动力,31178031.05,4.49,1296449913.5,0.3023254592,1171555362.06,17411107.65,31218187.58,-1657213.48,1265048598.73,36627127.42,37179243.5,2026-04-30,20260331
750,600215,派斯林,-22483963.11,-68.896596879954,293602372.54,7.919445024,299512159.51,1420894.55,24532256.14,9300971.17,336761000.25,-36197365.3,-36185180.3,2026-04-30,20260331
751,600212,绿能慧充,-21496858.3,-207.777755208883,298539137.97,48.2395771221,226260033.19,42057588.13,21585987.53,2754773.65,316915189.5,-22255666.36,-22208868.83,2026-04-30,20260331
753,600195,中牧股份,24177718.97,-62.23,1508632280.98,19.8585514333,1223110534.9,95736827.91,58909182.06,9938195.77,1431426963.74,63237344.62,62909252.87,2026-04-30,20260331
755,600191,华资实业,20505740.11,89.71,167362085.29,153.2813072719,160600245.44,674641.98,5730401.5,4841669.01,172895760.74,21243592.01,21244092.17,2026-04-30,20260331
762,600162,香江控股,-22010593.08,2.972626366773,241606967.82,-31.7156841832,141611725.42,25493696.74,44704671.96,36159106.67,265461898.71,-20740776.24,-21254052.63,2026-04-30,20260331
767,600152,维科技术,-25197287.92,-52.646524972686,364846236.75,33.2744969108,332483825.32,10275868.37,17966757.08,416567.92,390580904.93,-26579019.56,-26550029.22,2026-04-30,20260331
770,600138,中青旅,-36904913.14,-9.493216768294,2358812368.99,14.8532171449,1943400869.65,192464947.05,150454097.85,41667667.48,2339908876.61,-28575743.38,-28612600.98,2026-04-30,20260331
775,600127,金健米业,175024.59,-98.09,813027952.47,5.6825074714,747793439.87,34387418.01,18635814.46,1565086.38,817150184.15,878153.85,392211.03,2026-04-30,20260331
781,600108,亚盛集团,21039008.06,-14.67,625743480.93,-3.2769018426,491124489.18,14830087.39,71265070.8,28581703.87,616392897.73,21383834.08,20849197.09,2026-04-30,20260331
784,600103,青山纸业,15162881.57,-50.59,568826200.44,-9.3198332947,471451072.04,13780855.58,48966079.07,4031339.27,554125557.76,24124084.71,23940841.97,2026-04-30,20260331
788,600081,东风科技,39893697.73,11.19,1350441075.0,-11.1729161315,1116842205.39,13904319.19,84904106.69,-977987.45,1311550082.46,83352686.96,83296199.62,2026-04-30,20260331
793,600071,凤凰光学,-1782140.92,-132.74,352367988.45,-0.5513332768,292448904.8,7927683.07,22124846.36,8340269.11,352759672.65,1142984.94,1131506.83,2026-04-30,20260331
794,600067,冠城新材,-20586037.44,-159.15,2160036523.71,-14.6808431695,1985236995.13,15394030.3,62929178.07,34527436.26,2160882792.82,647695.89,780379.51,2026-04-30,20260331
798,600054,黄山旅游,34626675.88,-6.15,417246229.91,3.5295067055,258365061.03,9324635.18,74785328.76,1666947.64,352645658.3,65200710.23,65044654.51,2026-04-30,20260331
801,600035,楚天高速,239236170.99,-13.53,1057157561.28,-12.9604555061,678434475.93,9625539.64,28860464.62,43997758.64,767088808.12,333313333.46,350479554.94,2026-04-30,20260331
817,301152,天力锂能,8452079.48,121.3,515760075.36,23.3081998799,464216918.43,1941328.16,15159755.42,6035370.31,508867732.94,8608516.3,8584151.55,2026-04-30,20260331
819,301076,新瀚新材,15741581.87,-2.76,114532036.89,-1.0355160717,82465622.92,1020941.11,8702247.11,606753.06,97861446.85,18130824.51,17999072.96,2026-04-30,20260331
826,300560,中富通,8083421.18,5.38,303012838.0,6.2118277662,240797718.55,9566521.86,17447636.04,7732378.61,290164961.04,10224457.89,10206457.89,2026-04-30,20260331
827,300534,陇神戎发,24661503.08,28.18,231588656.72,-15.6873785089,88434990.37,86055732.83,11963526.61,-148115.83,195529893.2,38324180.47,38307706.62,2026-04-30,20260331
832,300227,光韵达,-28672706.77,-18276.71,427784973.22,57.847968098,322362175.74,31137197.59,116099536.8,12552601.66,510394559.15,-45274865.06,-45121912.37,2026-04-30,20260331
834,300094,国联水产,4323888.2,-28.27,791130597.37,-2.6693551891,696270677.02,42237997.46,28140288.02,19945388.01,793951083.76,4397189.36,6580538.48,2026-04-30,20260331
839,003010,若羽臣,72333748.41,163.78,994620362.78,73.3357350773,351516900.57,528698509.65,16928713.62,9981340.58,918855539.58,82751679.11,82562849.69,2026-04-30,20260331
841,002989,中天精装,-8962588.1,-335.92,44724111.6,-13.6695196688,39909599.8,1596278.85,16897392.25,2586135.66,62895665.14,-11792995.35,-11617576.39,2026-04-30,20260331
842,002981,朝阳科技,-3124981.99,-114.77,369163340.93,-6.9876918064,307837242.31,8097370.12,22554848.44,7205970.36,373301048.28,-1068954.77,-1052097.12,2026-04-30,20260331
843,002959,小熊电器,79570570.56,-38.67,1239133192.95,-6.1415547033,788471830.55,218099457.64,57379485.02,8802296.75,1141504430.62,95003155.26,95352224.19,2026-04-30,20260331
844,002949,华阳国际,4467131.56,80.44,198580035.36,-24.7866383136,145949000.23,7538366.84,19495620.3,7987001.86,190418617.15,6799762.11,6950236.38,2026-04-30,20260331
847,002933,新兴装备,-2219444.03,-120.95,66766900.15,-26.3115065359,45672612.2,1082059.7,12230592.44,1540745.57,65729694.95,-2147429.9,-2147429.9,2026-04-30,20260331
850,002907,华森制药,32790793.15,-18.74,211846896.79,-11.3404141688,84877415.77,59793167.38,13962662.33,-2752513.12,177299368.93,37639523.2,37601107.37,2026-04-30,20260331
851,002905,金逸影视,-21636851.52,-120.33,245399174.35,-51.4634085688,194705357.15,33690150.3,22842294.89,17426142.11,269524435.75,-20687599.06,-19331666.47,2026-04-30,20260331
855,002886,沃特股份,13006598.86,112.81,460742476.74,16.6889847481,383790421.92,10263892.51,24871340.57,10059523.91,457898564.84,9965336.31,9814373.71,2026-04-30,20260331
856,002884,凌霄泵业,97891321.83,-6.13,432131629.32,17.9460607425,292457322.01,5094104.28,5977421.78,-3241299.84,317490054.11,113342661.02,113240507.3,2026-04-30,20260331
859,002878,元隆雅图,-3023076.3,-166.68,600261651.83,-8.5046844648,526032041.5,38994759.08,19388707.19,2764981.34,605564856.05,-712378.52,-772497.66,2026-04-30,20260331
861,002866,传艺科技,15297690.6,-60.82,538203146.72,15.8583022739,424516841.23,34904289.88,24977509.84,17611243.13,533997005.04,6430487.63,5721008.65,2026-04-30,20260331
865,002824,和胜股份,24590199.57,104.65,1014410662.15,36.8160410677,882842475.56,6282377.59,42572659.37,7682280.86,999014453.89,22004590.32,22008680.49,2026-04-30,20260331
869,002785,万里石,600817.54,-72.22,198424207.37,-12.6341920081,167565549.1,13033280.3,21993787.33,5088569.51,209080142.99,-1350228.87,-1378092.84,2026-04-30,20260331
877,002732,燕塘乳业,49500.19,-99.43,332827319.25,-0.430977802,248604145.77,55497381.73,20620972.28,438014.49,330079673.08,1872283.59,493435.13,2026-04-30,20260331
878,002725,跃岭股份,-5416935.28,-178.09,123076275.42,-14.0385939698,110249672.17,2579476.17,7357010.96,4977358.18,131186869.26,-7064914.21,-7063189.72,2026-04-30,20260331
881,002692,远程股份,-36788057.93,-269.96,991076099.45,19.4161429062,956567834.13,31006204.52,10354838.49,7114975.34,1028734154.57,-45103085.83,-43849264.65,2026-04-30,20260331
882,002682,龙洲股份,-46049686.83,-30.35,357112119.05,-42.7516923757,358126996.55,9864879.53,35363433.59,27024950.78,436864941.59,-45091010.43,-44995584.19,2026-04-30,20260331
