序号,stock_code,stock_name,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比,announcement_date,report_date_param
4672,300631,久吾高科,-127623853.34,-41.8569804114,-30447104.0,-23.8569069991,-100462385.94,-78.7175620472,3665732.61,2.872294257,2026-04-23,20260331
4676,300603,立昂技术,-118918888.21,-38.4284161913,-89898460.98,-75.5964526184,-85779559.91,-72.1328303697,56944777.92,47.8853937984,2026-04-23,20260331
4679,300590,移为通信,-192850566.54,-352.0878281871,-21774847.49,-11.2910466796,-167402758.94,-86.804390541,-967442.36,-0.5016538854,2026-04-23,20260331
4680,300586,美联新材,89058040.73,233.6399607829,22407917.54,25.1610268498,-182153973.26,-204.534000262,249367046.11,280.0050888903,2026-04-23,20260331
4682,300569,天能重工,37255026.88,135.4840396487,-333262189.77,-894.5428783167,-319075201.78,-856.4621435055,689716353.05,1851.3376873183,2026-04-23,20260331
4683,300559,佳发教育,-52335171.87,-166.2139575626,18752845.72,35.8322043283,59206194.53,113.1288814281,-130294212.12,-248.9610857563,2026-04-23,20260331
4687,300545,联得装备,-40707470.04,-118.7589696224,62624299.05,153.8398210168,-14430108.45,-35.4483057675,-87099595.93,-213.9646503318,2026-04-23,20260331
4688,300532,今天国际,-972847928.31,-5.5613787011,-519539260.46,-53.4039540345,-512832488.88,-52.7145583556,60138849.09,6.1817317322,2026-04-23,20260331
4690,300514,友讯达,-121888749.82,-6.3878738017,-69012164.84,-56.618978324,-52044764.21,-42.6985790623,-569804.73,-0.4674793456,2026-04-23,20260331
4691,300507,苏奥传感,-22327100.24,56.866969243,-143785171.01,-643.993933222,173118031.13,775.3717646676,-50811705.12,-227.5786133166,2026-04-23,20260331
4692,300501,海顺新材,101690765.11,469.0909710934,7330100.99,7.2082268061,23295499.83,22.9081763765,71981611.28,70.784806469,2026-04-23,20260331
4693,300490,华自科技,-100496441.3,-327.937545366,-206354781.24,-205.335411454,-13076702.17,-13.0121047082,120126657.63,119.5332452334,2026-04-23,20260331
4697,300471,厚普股份,-131793728.47,-77.367578468,-63722929.53,-48.3505021595,-56983242.53,-43.2366875052,-11086881.18,-8.4122979968,2026-04-23,20260331
4699,300466,赛摩智能,15092695.04,2724.4804782217,4658796.38,30.8678891852,-79878.29,-0.5292513351,10513776.95,69.6613621499,2026-04-23,20260331
4701,300452,山河药辅,-27962172.16,-201.7768230839,14474558.85,51.7647869671,-51108245.66,-182.7763786288,9987866.65,35.7192087684,2026-04-23,20260331
4703,300414,中光防雷,-77681278.82,-318.694586583,19009012.79,24.4705198971,-98347733.67,-126.6041640456,,,2026-04-23,20260331
4704,300407,凯发电气,852694.89,101.162678777,26490963.58,3106.7341778019,460798.24,54.0402253378,4876036.16,571.8383230841,2026-04-23,20260331
4705,300402,宝色股份,-112903813.46,-442.062178451,-126732847.88,-112.2485095908,-1222752.15,-1.0830034102,17045389.99,15.0972668395,2026-04-23,20260331
4706,300388,节能国祯,-130075008.27,-1337.6980401067,-86112290.69,-66.2020259197,-208201898.09,-160.0629520298,163475235.21,125.6776665896,2026-04-23,20260331
4708,300386,飞天诚信,-138933929.87,-9024.3286633258,-89498643.53,-64.4181328591,-46328201.44,-33.3454912586,-1867375.57,-1.3440745337,2026-04-23,20260331
4712,300355,蒙草生态,-300385585.29,50.0069320496,-387282116.78,-128.9283293691,-57008165.98,-18.9783294445,143904697.47,47.9066588136,2026-04-23,20260331
4713,300349,金卡智能,-269059945.92,42.5799257266,-1262597.36,-0.4692624745,-237316031.85,-88.2019176205,-25730788.29,-9.5632176696,2026-04-23,20260331
4714,300342,天银机电,-668508.47,99.3236484556,15179555.44,2270.6601518452,-14079383.3,-2106.0889924102,-1558037.23,-233.0617037657,2026-04-23,20260331
4715,300328,宜安科技,-92013316.52,-664.3044849625,-16923619.71,-18.3925765857,-96395861.67,-104.7629466209,24339140.46,26.4517587025,2026-04-23,20260331
4721,300314,戴维医疗,-21492149.0,55.6089517862,-37459109.11,-174.2920594399,20802723.73,96.7921994678,,,2026-04-23,20260331
4722,300310,宜通世纪,-169549213.32,-158.1478705367,-245440561.74,-144.7606608925,-16017240.94,-9.4469568017,91908589.4,54.2076177178,2026-04-23,20260331
4723,300306,远方信息,-47253331.86,-185.5912690269,-26960490.52,-57.0552159155,-19739401.86,-41.7735661868,392520.0,0.8306715835,2026-04-23,20260331
4726,300292,吴通控股,-134970090.07,46.5964743188,-5504517.17,-4.0783236991,-147393711.19,-109.2047216636,18201625.74,13.4856735522,2026-04-23,20260331
4727,300286,安科瑞,-120850993.22,-116.0382932853,-20575663.27,-17.0256468083,-162531475.1,-134.4891512841,62663604.7,51.8519567199,2026-04-23,20260331
4728,300265,通光线缆,-108350979.17,-23.4108525932,-103734941.26,-95.7397358608,-28137465.06,-25.9688147496,23689927.04,21.8640636397,2026-04-23,20260331
4729,300263,隆华科技,-160353716.89,-1725.5962423349,-229626108.38,-143.199741692,-20086573.59,-12.5264159631,89696670.56,55.9367579995,2026-04-23,20260331
4732,300240,飞力达,53355878.63,53.6762316274,25716318.17,48.1977222198,-58103806.72,-108.8986035127,96422176.68,180.7151885712,2026-04-23,20260331
4735,300221,银禧科技,-41277639.14,-100.7689062046,-53375811.64,-129.3092646577,-51066780.53,-123.7153616194,63347545.48,153.4669782473,2026-04-23,20260331
4736,300210,森远股份,-18812588.8,-160.6994617868,-8936126.55,-47.5007807006,-1116712.22,-5.9359837812,-8759750.03,-46.5632355181,2026-04-23,20260331
4738,300179,四方达,11807118.42,-95.2111740618,33241785.27,281.5402038629,-120235569.87,-1018.3311930397,99446511.98,842.2589529681,2026-04-23,20260331
4740,300160,秀强股份,-986806241.7,-126.1193376201,25720547.01,2.6064434864,-1006060993.58,-101.9512191012,-2643139.16,-0.2678478356,2026-04-23,20260331
4741,300148,天舟文化,47913549.97,11.3151159396,-24269835.83,-50.6533868711,80399962.44,167.8021405017,-6121458.94,-12.7760496641,2026-04-23,20260331
4742,300143,盈康生命,2684076.7,102.6556127253,87218775.83,3249.4889520109,-64263431.64,-2394.2472150665,-20239345.69,-754.0524341201,2026-04-23,20260331
4745,300129,泰胜风能,-1535334338.62,-570.6634275995,-603297133.58,-39.294186185,-931196557.56,-60.6510604327,1249728.64,0.0813978173,2026-04-23,20260331
4747,300121,阳谷华泰,114535364.02,-38.7824733131,95288111.12,83.1953623541,6442132.56,5.6245794608,18762602.51,16.381492887,2026-04-23,20260331
4749,300112,万讯自控,-53825298.39,-80.3218426239,-37094754.62,-68.9169511913,-16150378.28,-30.005181138,-493862.81,-0.9175291634,2026-04-23,20260331
4752,300099,尤洛卡,3751617.93,-56.923950443,-13057640.68,-348.0535844438,16873741.36,449.7723828716,-64482.75,-1.7187984279,2026-04-23,20260331
4754,300092,科新机电,94332349.79,-54.3788282318,9136814.6,9.6857701736,85233346.57,90.3543129793,,,2026-04-23,20260331
4757,300061,旗天科技,-199713550.07,14.8376097927,-252967986.02,-126.6654094984,-213240.0,-0.1067729255,53467675.95,26.7721824239,2026-04-23,20260331
4759,300048,合康新能,-403175505.37,-4757.7824124425,-310265895.66,-76.9555420722,-89791777.45,-22.2711390583,-3030632.5,-0.7516906309,2026-04-23,20260331
4760,300046,台基股份,16602479.6,105.1548215823,-6258137.07,-37.6939904206,22860616.67,137.6939904206,,,2026-04-23,20260331
4763,300022,吉峰科技,147904890.0,-12.6686688621,153308222.81,103.653248253,118920.48,0.0804033457,-5463492.31,-3.6939227026,2026-04-23,20260331
4767,003000,劲仔食品,-203719302.39,-82.8945609082,66034605.51,32.4145060067,-190725591.05,-93.6217573948,-79341727.63,-38.9465930323,2026-04-23,20260331
4773,002793,罗欣药业,199726766.87,393.0578292937,141707979.13,70.9509202751,29759367.16,14.9000395022,29782663.66,14.9117036874,2026-04-23,20260331
4775,002632,道明光学,17382431.38,-90.0993402572,61133656.11,351.6979574005,-71260327.46,-409.9560406836,27993347.22,161.0439104176,2026-04-23,20260331
4776,002606,大连电瓷,-16208043.38,41.9420107021,35170280.99,216.9927619604,-37432144.94,-230.9479562856,-11134237.73,-68.6957547494,2026-04-23,20260331
4780,002331,皖通科技,-122609329.99,-11.1406716164,-105280678.95,-85.8667761732,-145338220.42,-118.537651606,128119299.72,104.4939236928,2026-04-23,20260331
4782,002293,罗莱生活,16455578.87,-84.8443577906,-60746761.02,-369.1560260499,86791630.97,527.4298258096,-6287681.95,-38.2100319878,2026-04-23,20260331
4789,002165,红宝丽,199539801.93,-34.629946353,-228385082.58,-114.4559032188,-254437843.87,-127.5123265679,697554548.12,349.5816580818,2026-04-23,20260331
4791,001328,登康口腔,-171867743.84,20.3062129022,54023853.34,31.4333871691,-239118797.18,-139.1295375371,13227200.0,7.696150368,2026-04-23,20260331
4792,001314,亿道信息,-220677655.21,0.0763014159,-506179117.13,-229.3748846698,38262667.91,17.3387141863,242170564.99,109.739504328,2026-04-23,20260331
4793,001258,立新能源,544585600.96,934.5873845777,74273267.8,13.6384927675,-229249797.51,-42.0961915089,699562130.67,128.4576987414,2026-04-23,20260331
4794,000989,九芝堂,184767901.75,148.0996212727,114884189.03,62.1775686913,45948321.54,24.8681297481,23935391.18,12.9543015607,2026-04-23,20260331
4795,000920,沃顿科技,-24284901.1,5.8389447654,-11882619.48,-48.9300715332,-9699923.86,-39.9422003823,-2093458.75,-8.6204129116,2026-04-23,20260331
4797,000862,银星能源,15146784.62,31.3401706025,13492305.18,89.0770253786,-93638031.44,-618.2040201216,95292510.88,629.126994743,2026-04-23,20260331
4801,000558,天府文旅,-107244950.11,-886.4786439122,-56361876.48,-52.5543407146,-17114704.56,-15.9585178999,-33768369.07,-31.4871413856,2026-04-23,20260331
4802,000409,云鼎科技,-188203861.27,20.9497135241,-185576193.92,-98.6038185762,-2386835.78,-1.2682182841,-240831.57,-0.1279631397,2026-04-23,20260331
4806,688719,爱科赛博,-7994400.54,33.585681916,-30962609.78,-387.3037087031,28390510.42,355.1299472418,-5417666.6,-67.7682657116,2026-04-22,20260331
4809,688513,苑东生物,-524756883.71,-10.6654856361,95555570.67,18.2094935076,-553618408.08,-105.4999801367,-66270342.54,-12.6287705025,2026-04-22,20260331
4810,688378,奥来德,314494491.19,724.9584758045,217392161.0,69.1243144442,-197460760.19,-62.7867151004,294585337.24,93.6694745035,2026-04-22,20260331
4811,688359,三孚新科,40635403.12,-51.9806198422,-27402689.28,-67.435504944,21497465.59,52.9032910699,46551091.74,114.557967107,2026-04-22,20260331
4815,688230,芯导科技,-47284222.49,-404.7237450902,-3852715.24,-8.1479932145,6655110.94,14.0746967795,-49232130.39,-104.1195726554,2026-04-22,20260331
4817,688186,广大特材,131396634.81,150.3878494494,-124560708.66,-94.7974876526,-31575240.22,-24.0304786083,287510359.56,218.8110524868,2026-04-22,20260331
4819,688080,映翰通,-108243267.23,-311.4797464695,8476688.21,7.8311459243,-100162924.0,-92.5350153993,-8467880.73,-7.823009178,2026-04-22,20260331
4820,605368,蓝天燃气,81083698.25,162.6650519126,112251831.45,138.4394568485,-26988373.27,-33.2845859926,-4179759.93,-5.1548708559,2026-04-22,20260331
4823,603897,长城科技,134914515.81,-21.5279329336,156422369.4,115.9418380305,-12180542.39,-9.0283408845,3294125.56,2.4416390929,2026-04-22,20260331
4827,603848,好太太,-26883335.54,79.7668797994,37191431.0,138.343811335,-80703790.64,-300.2000645341,16629024.1,61.8562531992,2026-04-22,20260331
4828,603686,福龙马,-258493337.2,-225.2531821621,-32630471.44,-12.6233317243,-225400669.07,-87.1978641738,84296.63,0.0326107554,2026-04-22,20260331
4830,603618,杭电股份,-166886521.44,-9.4007926578,-277749501.36,-166.430158028,-45216109.32,-27.0939252193,156786931.54,93.9482291243,2026-04-22,20260331
4834,603380,易德龙,70825267.09,963.8513188943,112832051.79,159.3104501062,-34757684.54,-49.0752608046,-3694213.25,-5.2159538563,2026-04-22,20260331
4835,603209,兴通股份,169307496.58,268.4616886983,173696565.04,102.5923651041,-89943138.91,-53.1241325558,93612076.93,55.2911588801,2026-04-22,20260331
4836,603186,华正新材,13930534.34,-56.9525913013,56462565.34,405.3151441426,-53451099.17,-383.6974079057,12151690.15,87.230610495,2026-04-22,20260331
4837,603181,皇马科技,47111498.28,143.4651244622,62924931.66,133.5659742469,-93064270.83,-197.5404608805,78761895.4,167.1818946022,2026-04-22,20260331
4838,603086,先达股份,8857877.67,106.4196052822,-11252597.66,-127.0349182865,-140941859.95,-1591.1470580289,162859916.26,1838.5884556927,2026-04-22,20260331
4846,600792,云煤能源,102655096.53,180.8854506744,151894872.6,147.9662264558,9060.26,0.0088259232,-49248836.33,-47.975052379,2026-04-22,20260331
4849,600638,新黄浦,672760065.72,152.8957868014,325729670.99,48.41691527,322653559.74,47.9596777782,24376834.99,3.6234069518,2026-04-22,20260331
4861,301629,矽电股份,-27724063.32,-105.5977747426,-39285075.35,-141.7002799934,12465274.32,44.9619313595,-904262.29,-3.261651366,2026-04-22,20260331
4863,301319,唯特偶,17737503.39,-49.7742681331,-129614273.29,-730.735721032,141741679.12,799.107270079,5796096.97,32.6770732192,2026-04-22,20260331
4865,301099,雅创电子,-40514078.84,-161.2430834989,-239178538.96,-590.3590697559,-39339953.29,-97.1019320108,234908721.61,579.8199745272,2026-04-22,20260331
4867,300890,翔丰华,-217445967.6,-2620.6937967155,-64816973.91,-29.8083126698,-196592607.86,-90.409865968,44113174.13,20.2869589245,2026-04-22,20260331
4870,300858,科拓生物,109416086.59,7.4645044098,7149899.32,6.5345960935,102682285.91,93.8456940932,-416094.0,-0.380285946,2026-04-22,20260331
4871,300796,贝斯美,-20633710.23,-74.6381276254,-65561540.32,-317.7399487983,-31501561.38,-152.6703681929,83278794.92,403.6055270318,2026-04-22,20260331
4874,300698,万马科技,-22776945.29,-171.5676239316,-35028845.68,-153.7907969397,4607490.72,20.2287473642,7939444.98,34.857373888,2026-04-22,20260331
4875,300694,蠡湖股份,8254941.28,-75.0920230472,-2193858.29,-26.5763040049,-10819408.9,-131.0658493261,24637934.34,298.4628661102,2026-04-22,20260331
4876,300667,必创科技,-38622840.63,50.9046230622,-42033327.95,-108.8302342976,7461926.47,19.3199835856,-2745849.5,-7.1093929271,2026-04-22,20260331
4880,300578,会畅科技,-166505002.14,-197.8725596079,-32207317.9,-19.3431533504,-142828393.16,-85.780241629,9754081.28,5.8581310799,2026-04-22,20260331
4881,300553,集智股份,25143431.91,-13.0414510794,5426003.5,21.580202414,34530629.89,137.3345930404,-14080961.3,-56.002543131,2026-04-22,20260331
4882,300546,雄帝科技,-131447406.69,24.6980280279,-58557165.62,-44.5479808956,-60642203.21,-46.134195217,-5346748.52,-4.0675952875,2026-04-22,20260331
4883,300508,维宏股份,-10486683.74,-61.3950718795,4763668.89,45.4258849423,-15015954.57,-143.190687755,-13228.75,-0.1261480782,2026-04-22,20260331
4892,300200,高盟新材,34768752.09,173.4319017933,-62261969.35,-179.0745011176,97685507.41,280.9577610296,512362.97,1.4736305999,2026-04-22,20260331
4896,002991,甘源食品,-26957917.75,-126.9209013652,126203236.4,468.1490520535,-149864263.66,-555.9192851978,-3030892.07,-11.2430496231,2026-04-22,20260331
4897,002983,芯瑞达,-5407935.39,76.8400949016,52440745.52,969.6999268329,-22085883.72,-408.3976994407,-35772655.22,-661.4845156277,2026-04-22,20260331
4900,002846,英联股份,98764849.39,614.5259993544,141469812.74,143.239030499,-82857300.27,-83.8935114889,44025355.02,44.5759349525,2026-04-22,20260331
4902,002772,众兴菌业,406013972.87,109.8623560442,154395340.37,38.0271002199,-136847312.4,-33.7050745896,388466760.98,95.6781753677,2026-04-22,20260331
4903,002735,王子新材,-44206399.19,-163.9107352592,-16761572.39,-37.9166199852,-3522441.5,-7.9681710443,-23800424.68,-53.8393199087,2026-04-22,20260331
4906,002549,凯美特气,-139188513.89,-172.6242369213,-7084835.21,-5.0901004774,-203725386.67,-146.3665219035,71789254.43,51.5769961354,2026-04-22,20260331
4909,002391,长青股份,71931065.69,-32.4123172987,-99967620.65,-138.9769770419,-96332057.49,-133.9227447361,269615581.07,374.8249500876,2026-04-22,20260331
4911,002298,中电鑫龙,-92433610.0,-153.5207868326,-31779783.27,-34.3811988626,1675618.7,1.8127807623,-62324387.65,-67.4261101022,2026-04-22,20260331
4914,002169,智光电气,19658058.82,107.2664911236,-372897375.22,-1896.918605415,-174944404.42,-889.9373331919,567557657.35,2887.1500616967,2026-04-22,20260331
4915,002167,东方锆业,-2680261.99,98.9086255725,37247803.46,1389.7075584018,-5205978.45,-194.2339394217,-33032425.6,-1232.4327145347,2026-04-22,20260331
4916,002162,悦心健康,-12537282.67,-163.6898606708,-8873364.91,-70.7758223497,-14753934.71,-117.6804822731,11090019.08,88.4563216122,2026-04-22,20260331
4917,002108,沧州明珠,19329683.92,-82.5821367261,-136220317.16,-704.7208724352,-77298471.5,-399.895165487,233400770.87,1207.4732925586,2026-04-22,20260331
4919,002066,瑞泰科技,-128091523.53,-16.138602685,-202963913.35,-158.4522595693,-749834.55,-0.5853896724,75623554.71,59.0386878272,2026-04-22,20260331
4925,000521,长虹美菱,-1938745348.34,16.2495468892,-854637431.62,-44.0819848956,-1182996202.14,-61.0186481248,111397703.04,5.7458656515,2026-04-22,20260331
4927,688799,华纳药厂,-15517959.48,70.845719915,73053017.62,470.7643277079,-258506402.58,-1665.8530582785,170580576.88,1099.2461805294,2026-04-21,20260331
4935,688369,致远互联,-188387878.8,7.4364104006,-139213495.4,-73.8972678533,-37258311.4,-19.7774462122,-11907991.36,-6.3209965715,2026-04-21,20260331
4939,688168,安博通,-39315194.26,85.1434692368,-56623071.64,-144.0233800335,5975124.14,15.1980023308,11687233.87,29.7270154452,2026-04-21,20260331
4945,605338,巴比食品,-124417355.63,5.2190644456,7071771.59,5.6839108613,-116782593.21,-93.8635872935,-14706534.01,-11.8203235678,2026-04-21,20260331
4946,605188,国光连锁,75429650.53,128.1361514919,102115057.29,135.3778740489,-32711107.47,-43.3663781287,6025700.71,7.9885040798,2026-04-21,20260331
4947,605179,一鸣食品,-16101788.79,-137.2683815333,44025355.93,273.4190375006,-82367640.53,-511.5434167237,22240583.08,138.1249212126,2026-04-21,20260331
4949,603466,风语筑,-123716625.3,-33.468131358,-51330881.89,-41.49069033,-64444653.42,-52.0905361456,-7941089.99,-6.4187735244,2026-04-21,20260331
4950,603319,美湖股份,-54907651.97,-143.6405494185,-34058104.02,-62.0279738762,-114362529.27,-208.2815876601,95485899.27,173.9027181898,2026-04-21,20260331
4955,603081,大丰实业,-19367447.64,79.4660101197,-66600944.74,-343.8808560527,60640612.9,313.1058569368,-7292597.05,-37.6538880371,2026-04-21,20260331
4967,600510,黑牡丹,-253616454.77,65.2555801756,-365424654.45,-144.0855463347,25660073.95,10.1176692077,91992442.65,36.2722689793,2026-04-21,20260331
